ticker,year,year_scaled,Risk Level
C5469,2017.0,-1.0643842468581417,Low
C3865,2023.0,1.1447603066305905,High
C2745,2015.0,-1.800765764687719,Low
C2129,2019.0,-0.3280027290285643,Low
C1798,2016.0,-1.4325750057729303,Low
C2555,2023.0,1.1447603066305905,High
C2475,2024.0,1.512951065545379,High
C1944,2018.0,-0.696193487943353,Low
C2070,2015.0,-1.800765764687719,Low
C2611,2024.0,1.512951065545379,High
C2522,2023.0,1.1447603066305905,High
C1135,2019.0,-0.3280027290285643,Low
C4384,2024.0,1.512951065545379,High
C5428,2024.0,1.512951065545379,High
C2227,2015.0,-1.800765764687719,Low
C3734,2021.0,0.408378788801013,Medium
C4434,2021.0,0.408378788801013,Medium
C4581,2016.0,-1.4325750057729303,Low
C5972,2018.0,-0.696193487943353,Low
C1360,2023.0,1.1447603066305905,High
C2654,2015.0,-1.800765764687719,Low
C5667,2024.0,1.512951065545379,High
C3881,2021.0,0.408378788801013,Medium
C2983,2022.0,0.7765695477158018,Medium
C3024,2021.0,0.408378788801013,Medium
C5866,2020.0,0.040188029886224365,Medium
C4848,2015.0,-1.800765764687719,Low
C3539,2022.0,0.7765695477158018,Medium
C2342,2021.0,0.408378788801013,Medium
C1202,2024.0,1.512951065545379,High
C4218,2020.0,0.040188029886224365,Medium
C3818,2017.0,-1.0643842468581417,Low
C4565,2018.0,-0.696193487943353,Low
C2320,2021.0,0.408378788801013,Medium
C1555,2016.0,-1.4325750057729303,Low
C3659,2019.0,-0.3280027290285643,Low
C2879,2017.0,-1.0643842468581417,Low
C3241,2018.0,-0.696193487943353,Low
C1400,2023.0,1.1447603066305905,High
C3942,2022.0,0.7765695477158018,Medium
C2651,2018.0,-0.696193487943353,Low
C2584,2019.0,-0.3280027290285643,Low
C4585,2022.0,0.7765695477158018,Medium
C4461,2022.0,0.7765695477158018,Medium
C5019,2023.0,1.1447603066305905,High
C2642,2018.0,-0.696193487943353,Low
C5091,2019.0,-0.3280027290285643,Low
C1058,2015.0,-1.800765764687719,Low
C2369,2017.0,-1.0643842468581417,Low
C4533,2024.0,1.512951065545379,High
C3698,2019.0,-0.3280027290285643,Low
C4451,2021.0,0.408378788801013,Medium
C5532,2017.0,-1.0643842468581417,Low
C4597,2017.0,-1.0643842468581417,Low
C3764,2018.0,-0.696193487943353,Low
C3435,2019.0,-0.3280027290285643,Low
C2691,2023.0,1.1447603066305905,High
C5598,2023.0,1.1447603066305905,High
C3086,2022.0,0.7765695477158018,Medium
C3848,2015.0,-1.800765764687719,Low
C3393,2015.0,-1.800765764687719,Low
C5977,2022.0,0.7765695477158018,Medium
C2927,2022.0,0.7765695477158018,Medium
C3765,2022.0,0.7765695477158018,Medium
C4701,2015.0,-1.800765764687719,Low
C2661,2024.0,1.512951065545379,High
C5724,2020.0,0.040188029886224365,Medium
C2958,2023.0,1.1447603066305905,High
C4239,2017.0,-1.0643842468581417,Low
C3189,2018.0,-0.696193487943353,Low
C2722,2018.0,-0.696193487943353,Low
C3614,2018.0,-0.696193487943353,Low
C5418,2019.0,-0.3280027290285643,Low
C5289,2024.0,1.512951065545379,High
C4579,2019.0,-0.3280027290285643,Low
C2357,2023.0,1.1447603066305905,High
C1052,2022.0,0.7765695477158018,Medium
C2940,2015.0,-1.800765764687719,Low
C1802,2023.0,1.1447603066305905,High
C5483,2020.0,0.040188029886224365,Medium
C3173,2017.0,-1.0643842468581417,Low
C4395,2018.0,-0.696193487943353,Low
C1404,2022.0,0.7765695477158018,Medium
C3205,2019.0,-0.3280027290285643,Low
C5243,2016.0,-1.4325750057729303,Low
C2882,2023.0,1.1447603066305905,High
C3170,2020.0,0.040188029886224365,Medium
C3448,2016.0,-1.4325750057729303,Low
C2491,2022.0,0.7765695477158018,Medium
C5736,2016.0,-1.4325750057729303,Low
C5998,2019.0,-0.3280027290285643,Low
C5742,2022.0,0.7765695477158018,Medium
C1287,2024.0,1.512951065545379,High
C5701,2021.0,0.408378788801013,Medium
C4034,2015.0,-1.800765764687719,Low
C4439,2019.0,-0.3280027290285643,Low
C5457,2017.0,-1.0643842468581417,Low
C1356,2017.0,-1.0643842468581417,Low
C2898,2022.0,0.7765695477158018,Medium
C3423,2015.0,-1.800765764687719,Low
C1090,2017.0,-1.0643842468581417,Low
C1199,2024.0,1.512951065545379,High
C4598,2018.0,-0.696193487943353,Low
C4813,2022.0,0.7765695477158018,Medium
C5970,2022.0,0.7765695477158018,Medium
C5313,2023.0,1.1447603066305905,High
C1444,2024.0,1.512951065545379,High
C5285,2017.0,-1.0643842468581417,Low
C4389,2024.0,1.512951065545379,High
C5669,2018.0,-0.696193487943353,Low
C4998,2020.0,0.040188029886224365,Medium
C2665,2022.0,0.7765695477158018,Medium
C2053,2024.0,1.512951065545379,High
C1488,2020.0,0.040188029886224365,Medium
C4466,2018.0,-0.696193487943353,Low
C1978,2015.0,-1.800765764687719,Low
C2578,2016.0,-1.4325750057729303,Low
C1232,2017.0,-1.0643842468581417,Low
C5504,2024.0,1.512951065545379,High
C2757,2024.0,1.512951065545379,High
C2249,2024.0,1.512951065545379,High
C3408,2017.0,-1.0643842468581417,Low
C2913,2018.0,-0.696193487943353,Low
C4889,2015.0,-1.800765764687719,Low
C4734,2017.0,-1.0643842468581417,Low
C3787,2020.0,0.040188029886224365,Medium
C1321,2021.0,0.408378788801013,Medium
C4309,2019.0,-0.3280027290285643,Low
C5511,2019.0,-0.3280027290285643,Low
C1027,2023.0,1.1447603066305905,High
C4054,2017.0,-1.0643842468581417,Low
C4478,2019.0,-0.3280027290285643,Low
C2865,2016.0,-1.4325750057729303,Low
C3367,2023.0,1.1447603066305905,High
C5521,2024.0,1.512951065545379,High
C4744,2017.0,-1.0643842468581417,Low
C5855,2016.0,-1.4325750057729303,Low
C1367,2019.0,-0.3280027290285643,Low
C5872,2022.0,0.7765695477158018,Medium
C1808,2021.0,0.408378788801013,Medium
C4441,2021.0,0.408378788801013,Medium
C3047,2019.0,-0.3280027290285643,Low
C1861,2020.0,0.040188029886224365,Medium
C5992,2018.0,-0.696193487943353,Low
C2010,2019.0,-0.3280027290285643,Low
C4852,2020.0,0.040188029886224365,Medium
C4006,2021.0,0.408378788801013,Medium
C5785,2020.0,0.040188029886224365,Medium
C5711,2022.0,0.7765695477158018,Medium
C2194,2022.0,0.7765695477158018,Medium
C2462,2017.0,-1.0643842468581417,Low
C2102,2023.0,1.1447603066305905,High
C3998,2024.0,1.512951065545379,High
C2795,2024.0,1.512951065545379,High
C1359,2023.0,1.1447603066305905,High
C1307,2017.0,-1.0643842468581417,Low
C2393,2020.0,0.040188029886224365,Medium
C1826,2022.0,0.7765695477158018,Medium
C4893,2021.0,0.408378788801013,Medium
C1656,2021.0,0.408378788801013,Medium
C5743,2022.0,0.7765695477158018,Medium
C1357,2022.0,0.7765695477158018,Medium
C3037,2017.0,-1.0643842468581417,Low
C2569,2023.0,1.1447603066305905,High
C3981,2021.0,0.408378788801013,Medium
C2641,2023.0,1.1447603066305905,High
C1462,2020.0,0.040188029886224365,Medium
C4061,2022.0,0.7765695477158018,Medium
C1833,2015.0,-1.800765764687719,Low
C1073,2022.0,0.7765695477158018,Medium
C4952,2023.0,1.1447603066305905,High
C3716,2016.0,-1.4325750057729303,Low
C1750,2020.0,0.040188029886224365,Medium
C3996,2021.0,0.408378788801013,Medium
C2163,2020.0,0.040188029886224365,Medium
C5554,2021.0,0.408378788801013,Medium
C4885,2019.0,-0.3280027290285643,Low
C1478,2015.0,-1.800765764687719,Low
C2210,2024.0,1.512951065545379,High
C1369,2019.0,-0.3280027290285643,Low
C1915,2023.0,1.1447603066305905,High
C4484,2015.0,-1.800765764687719,Low
C4289,2023.0,1.1447603066305905,High
C4897,2015.0,-1.800765764687719,Low
C2871,2015.0,-1.800765764687719,Low
C2029,2017.0,-1.0643842468581417,Low
C5681,2017.0,-1.0643842468581417,Low
C5120,2017.0,-1.0643842468581417,Low
C1481,2020.0,0.040188029886224365,Medium
C4371,2024.0,1.512951065545379,High
C5007,2018.0,-0.696193487943353,Low
C1952,2020.0,0.040188029886224365,Medium
C5212,2024.0,1.512951065545379,High
C5262,2017.0,-1.0643842468581417,Low
C3820,2022.0,0.7765695477158018,Medium
C2490,2024.0,1.512951065545379,High
C1726,2017.0,-1.0643842468581417,Low
C2221,2016.0,-1.4325750057729303,Low
C2944,2016.0,-1.4325750057729303,Low
C5502,2016.0,-1.4325750057729303,Low
C2349,2016.0,-1.4325750057729303,Low
C3320,2023.0,1.1447603066305905,High
C5557,2022.0,0.7765695477158018,Medium
C1967,2023.0,1.1447603066305905,High
C1746,2021.0,0.408378788801013,Medium
C4659,2024.0,1.512951065545379,High
C3684,2015.0,-1.800765764687719,Low
C1152,2024.0,1.512951065545379,High
C3311,2017.0,-1.0643842468581417,Low
C5912,2018.0,-0.696193487943353,Low
C2493,2019.0,-0.3280027290285643,Low
C5360,2021.0,0.408378788801013,Medium
C4924,2016.0,-1.4325750057729303,Low
C2457,2019.0,-0.3280027290285643,Low
C5529,2015.0,-1.800765764687719,Low
C2276,2017.0,-1.0643842468581417,Low
C2973,2022.0,0.7765695477158018,Medium
C4032,2020.0,0.040188029886224365,Medium
C3044,2024.0,1.512951065545379,High
C5777,2019.0,-0.3280027290285643,Low
C2139,2019.0,-0.3280027290285643,Low
C3521,2016.0,-1.4325750057729303,Low
C5825,2018.0,-0.696193487943353,Low
C2838,2021.0,0.408378788801013,Medium
C1015,2019.0,-0.3280027290285643,Low
C3724,2024.0,1.512951065545379,High
C5431,2023.0,1.1447603066305905,High
C1210,2015.0,-1.800765764687719,Low
C1452,2020.0,0.040188029886224365,Medium
C1929,2023.0,1.1447603066305905,High
C5522,2015.0,-1.800765764687719,Low
C1153,2022.0,0.7765695477158018,Medium
C5322,2024.0,1.512951065545379,High
C3416,2021.0,0.408378788801013,Medium
C4258,2016.0,-1.4325750057729303,Low
C3590,2022.0,0.7765695477158018,Medium
C4968,2018.0,-0.696193487943353,Low
C4683,2016.0,-1.4325750057729303,Low
C1891,2022.0,0.7765695477158018,Medium
C2841,2019.0,-0.3280027290285643,Low
C3208,2021.0,0.408378788801013,Medium
C1494,2018.0,-0.696193487943353,Low
C1260,2015.0,-1.800765764687719,Low
C1943,2021.0,0.408378788801013,Medium
C3182,2022.0,0.7765695477158018,Medium
C1455,2023.0,1.1447603066305905,High
C1354,2022.0,0.7765695477158018,Medium
C3524,2019.0,-0.3280027290285643,Low
C5041,2019.0,-0.3280027290285643,Low
C3277,2017.0,-1.0643842468581417,Low
C5602,2015.0,-1.800765764687719,Low
C4634,2020.0,0.040188029886224365,Medium
C1490,2022.0,0.7765695477158018,Medium
C2086,2023.0,1.1447603066305905,High
C1565,2016.0,-1.4325750057729303,Low
C5884,2016.0,-1.4325750057729303,Low
C1617,2020.0,0.040188029886224365,Medium
C1931,2024.0,1.512951065545379,High
C5296,2017.0,-1.0643842468581417,Low
C2407,2023.0,1.1447603066305905,High
C2908,2021.0,0.408378788801013,Medium
C3660,2021.0,0.408378788801013,Medium
C5446,2017.0,-1.0643842468581417,Low
C2614,2021.0,0.408378788801013,Medium
C3672,2021.0,0.408378788801013,Medium
C2603,2017.0,-1.0643842468581417,Low
C1630,2021.0,0.408378788801013,Medium
C4651,2022.0,0.7765695477158018,Medium
C3390,2016.0,-1.4325750057729303,Low
C5689,2016.0,-1.4325750057729303,Low
C3961,2020.0,0.040188029886224365,Medium
C5594,2019.0,-0.3280027290285643,Low
C4697,2015.0,-1.800765764687719,Low
C3191,2022.0,0.7765695477158018,Medium
C2364,2021.0,0.408378788801013,Medium
C5101,2023.0,1.1447603066305905,High
C3841,2020.0,0.040188029886224365,Medium
C4538,2017.0,-1.0643842468581417,Low
C3827,2017.0,-1.0643842468581417,Low
C4679,2021.0,0.408378788801013,Medium
C4969,2017.0,-1.0643842468581417,Low
C4204,2021.0,0.408378788801013,Medium
C3013,2019.0,-0.3280027290285643,Low
C2038,2022.0,0.7765695477158018,Medium
C4896,2018.0,-0.696193487943353,Low
C5623,2015.0,-1.800765764687719,Low
C4391,2015.0,-1.800765764687719,Low
C3442,2015.0,-1.800765764687719,Low
C3494,2016.0,-1.4325750057729303,Low
C4867,2022.0,0.7765695477158018,Medium
C1224,2019.0,-0.3280027290285643,Low
C3121,2024.0,1.512951065545379,High
C4004,2016.0,-1.4325750057729303,Low
C5030,2019.0,-0.3280027290285643,Low
C1547,2020.0,0.040188029886224365,Medium
C5739,2015.0,-1.800765764687719,Low
C4197,2015.0,-1.800765764687719,Low
C4418,2019.0,-0.3280027290285643,Low
C5759,2018.0,-0.696193487943353,Low
C3985,2022.0,0.7765695477158018,Medium
C1190,2020.0,0.040188029886224365,Medium
C2941,2015.0,-1.800765764687719,Low
C2846,2021.0,0.408378788801013,Medium
C5792,2024.0,1.512951065545379,High
C1014,2021.0,0.408378788801013,Medium
C5112,2021.0,0.408378788801013,Medium
C2226,2016.0,-1.4325750057729303,Low
C4428,2019.0,-0.3280027290285643,Low
C5218,2016.0,-1.4325750057729303,Low
C3102,2021.0,0.408378788801013,Medium
C3638,2017.0,-1.0643842468581417,Low
C1387,2015.0,-1.800765764687719,Low
C1605,2017.0,-1.0643842468581417,Low
C1071,2016.0,-1.4325750057729303,Low
C4473,2024.0,1.512951065545379,High
C2412,2018.0,-0.696193487943353,Low
C5272,2015.0,-1.800765764687719,Low
C4015,2017.0,-1.0643842468581417,Low
C2408,2015.0,-1.800765764687719,Low
C2922,2020.0,0.040188029886224365,Medium
C3065,2021.0,0.408378788801013,Medium
C3063,2015.0,-1.800765764687719,Low
C2415,2021.0,0.408378788801013,Medium
C1046,2015.0,-1.800765764687719,Low
C1500,2018.0,-0.696193487943353,Low
C2751,2024.0,1.512951065545379,High
C4101,2021.0,0.408378788801013,Medium
C2936,2020.0,0.040188029886224365,Medium
C3562,2019.0,-0.3280027290285643,Low
C5014,2019.0,-0.3280027290285643,Low
C3349,2022.0,0.7765695477158018,Medium
C5814,2015.0,-1.800765764687719,Low
C4714,2015.0,-1.800765764687719,Low
C3046,2016.0,-1.4325750057729303,Low
C5542,2016.0,-1.4325750057729303,Low
C5350,2020.0,0.040188029886224365,Medium
C2959,2023.0,1.1447603066305905,High
C2621,2022.0,0.7765695477158018,Medium
C5023,2023.0,1.1447603066305905,High
C5164,2024.0,1.512951065545379,High
C4070,2021.0,0.408378788801013,Medium
C1941,2016.0,-1.4325750057729303,Low
C4353,2020.0,0.040188029886224365,Medium
C1178,2018.0,-0.696193487943353,Low
C3056,2020.0,0.040188029886224365,Medium
C4545,2024.0,1.512951065545379,High
C1873,2019.0,-0.3280027290285643,Low
C5001,2015.0,-1.800765764687719,Low
C1881,2021.0,0.408378788801013,Medium
C2682,2023.0,1.1447603066305905,High
C2380,2015.0,-1.800765764687719,Low
C2856,2015.0,-1.800765764687719,Low
C3002,2020.0,0.040188029886224365,Medium
C5682,2021.0,0.408378788801013,Medium
C2324,2021.0,0.408378788801013,Medium
C1950,2020.0,0.040188029886224365,Medium
C1786,2021.0,0.408378788801013,Medium
C2652,2017.0,-1.0643842468581417,Low
C3417,2022.0,0.7765695477158018,Medium
C1539,2022.0,0.7765695477158018,Medium
C2151,2018.0,-0.696193487943353,Low
C1064,2016.0,-1.4325750057729303,Low
C5468,2020.0,0.040188029886224365,Medium
C1158,2017.0,-1.0643842468581417,Low
C4738,2022.0,0.7765695477158018,Medium
C4276,2021.0,0.408378788801013,Medium
C1469,2024.0,1.512951065545379,High
C3436,2024.0,1.512951065545379,High
C3611,2020.0,0.040188029886224365,Medium
C5957,2019.0,-0.3280027290285643,Low
C2790,2018.0,-0.696193487943353,Low
C5654,2021.0,0.408378788801013,Medium
C2770,2024.0,1.512951065545379,High
C5665,2023.0,1.1447603066305905,High
C2368,2021.0,0.408378788801013,Medium
C1579,2022.0,0.7765695477158018,Medium
C5776,2017.0,-1.0643842468581417,Low
C3116,2020.0,0.040188029886224365,Medium
C5192,2020.0,0.040188029886224365,Medium
C2489,2016.0,-1.4325750057729303,Low
C5326,2024.0,1.512951065545379,High
C5524,2016.0,-1.4325750057729303,Low
C2328,2019.0,-0.3280027290285643,Low
C1226,2021.0,0.408378788801013,Medium
C4760,2016.0,-1.4325750057729303,Low
C3849,2024.0,1.512951065545379,High
C3785,2023.0,1.1447603066305905,High
C5824,2017.0,-1.0643842468581417,Low
C4757,2021.0,0.408378788801013,Medium
C2500,2023.0,1.1447603066305905,High
C2746,2024.0,1.512951065545379,High
C2926,2020.0,0.040188029886224365,Medium
C2085,2017.0,-1.0643842468581417,Low
C5239,2022.0,0.7765695477158018,Medium
C2993,2024.0,1.512951065545379,High
C1437,2015.0,-1.800765764687719,Low
C1865,2016.0,-1.4325750057729303,Low
C4423,2015.0,-1.800765764687719,Low
C1252,2024.0,1.512951065545379,High
C5501,2017.0,-1.0643842468581417,Low
C2268,2019.0,-0.3280027290285643,Low
C2609,2023.0,1.1447603066305905,High
C4470,2017.0,-1.0643842468581417,Low
C4822,2018.0,-0.696193487943353,Low
C5921,2017.0,-1.0643842468581417,Low
C4150,2018.0,-0.696193487943353,Low
C3608,2015.0,-1.800765764687719,Low
C3171,2017.0,-1.0643842468581417,Low
C1131,2017.0,-1.0643842468581417,Low
C2915,2020.0,0.040188029886224365,Medium
C3255,2023.0,1.1447603066305905,High
C1037,2022.0,0.7765695477158018,Medium
C5370,2024.0,1.512951065545379,High
C1264,2022.0,0.7765695477158018,Medium
C1548,2018.0,-0.696193487943353,Low
C1388,2017.0,-1.0643842468581417,Low
C3163,2016.0,-1.4325750057729303,Low
C2647,2017.0,-1.0643842468581417,Low
C5959,2018.0,-0.696193487943353,Low
C4916,2020.0,0.040188029886224365,Medium
C1635,2015.0,-1.800765764687719,Low
C2427,2020.0,0.040188029886224365,Medium
C5643,2023.0,1.1447603066305905,High
C5583,2022.0,0.7765695477158018,Medium
C4429,2019.0,-0.3280027290285643,Low
C5974,2015.0,-1.800765764687719,Low
C5464,2015.0,-1.800765764687719,Low
C4339,2023.0,1.1447603066305905,High
C4786,2018.0,-0.696193487943353,Low
C1292,2016.0,-1.4325750057729303,Low
C5178,2022.0,0.7765695477158018,Medium
C4593,2019.0,-0.3280027290285643,Low
C3057,2017.0,-1.0643842468581417,Low
C2842,2016.0,-1.4325750057729303,Low
C1171,2016.0,-1.4325750057729303,Low
C3540,2024.0,1.512951065545379,High
C4031,2023.0,1.1447603066305905,High
C1242,2018.0,-0.696193487943353,Low
C5207,2022.0,0.7765695477158018,Medium
C5709,2019.0,-0.3280027290285643,Low
C4167,2021.0,0.408378788801013,Medium
C2727,2023.0,1.1447603066305905,High
C5687,2021.0,0.408378788801013,Medium
C5451,2017.0,-1.0643842468581417,Low
C4879,2019.0,-0.3280027290285643,Low
C5267,2020.0,0.040188029886224365,Medium
C4201,2015.0,-1.800765764687719,Low
C5260,2023.0,1.1447603066305905,High
C5961,2017.0,-1.0643842468581417,Low
C1115,2021.0,0.408378788801013,Medium
C5305,2019.0,-0.3280027290285643,Low
C1860,2021.0,0.408378788801013,Medium
C2384,2017.0,-1.0643842468581417,Low
C1723,2019.0,-0.3280027290285643,Low
C5920,2019.0,-0.3280027290285643,Low
C3165,2016.0,-1.4325750057729303,Low
C2374,2021.0,0.408378788801013,Medium
C2056,2023.0,1.1447603066305905,High
C4767,2016.0,-1.4325750057729303,Low
C1167,2019.0,-0.3280027290285643,Low
C2107,2021.0,0.408378788801013,Medium
C1990,2024.0,1.512951065545379,High
C1047,2023.0,1.1447603066305905,High
C5763,2019.0,-0.3280027290285643,Low
C1208,2015.0,-1.800765764687719,Low
C5119,2015.0,-1.800765764687719,Low
C5956,2024.0,1.512951065545379,High
C3966,2016.0,-1.4325750057729303,Low
C1707,2023.0,1.1447603066305905,High
C3187,2018.0,-0.696193487943353,Low
C3375,2023.0,1.1447603066305905,High
C5963,2019.0,-0.3280027290285643,Low
C5442,2021.0,0.408378788801013,Medium
C2777,2021.0,0.408378788801013,Medium
C5089,2015.0,-1.800765764687719,Low
C2925,2017.0,-1.0643842468581417,Low
C3282,2020.0,0.040188029886224365,Medium
C2302,2024.0,1.512951065545379,High
C1320,2018.0,-0.696193487943353,Low
C1235,2017.0,-1.0643842468581417,Low
C5527,2016.0,-1.4325750057729303,Low
C1288,2016.0,-1.4325750057729303,Low
C3244,2017.0,-1.0643842468581417,Low
C5187,2023.0,1.1447603066305905,High
C4144,2023.0,1.1447603066305905,High
C5179,2020.0,0.040188029886224365,Medium
C2963,2023.0,1.1447603066305905,High
C1809,2019.0,-0.3280027290285643,Low
C2960,2020.0,0.040188029886224365,Medium
C3449,2024.0,1.512951065545379,High
C5144,2022.0,0.7765695477158018,Medium
C4814,2019.0,-0.3280027290285643,Low
C5347,2020.0,0.040188029886224365,Medium
C2636,2018.0,-0.696193487943353,Low
C4525,2015.0,-1.800765764687719,Low
C3459,2017.0,-1.0643842468581417,Low
C1685,2022.0,0.7765695477158018,Medium
C1874,2021.0,0.408378788801013,Medium
C5064,2019.0,-0.3280027290285643,Low
C1994,2021.0,0.408378788801013,Medium
C2306,2019.0,-0.3280027290285643,Low
C3139,2019.0,-0.3280027290285643,Low
C1711,2021.0,0.408378788801013,Medium
C5719,2017.0,-1.0643842468581417,Low
C5863,2024.0,1.512951065545379,High
C4040,2024.0,1.512951065545379,High
C3730,2022.0,0.7765695477158018,Medium
C5749,2024.0,1.512951065545379,High
C5575,2021.0,0.408378788801013,Medium
C4323,2023.0,1.1447603066305905,High
C2687,2022.0,0.7765695477158018,Medium
C2726,2022.0,0.7765695477158018,Medium
C1041,2017.0,-1.0643842468581417,Low
C3516,2017.0,-1.0643842468581417,Low
C3386,2023.0,1.1447603066305905,High
C3279,2017.0,-1.0643842468581417,Low
C4035,2021.0,0.408378788801013,Medium
C4966,2016.0,-1.4325750057729303,Low
C5680,2017.0,-1.0643842468581417,Low
C4667,2021.0,0.408378788801013,Medium
C3458,2017.0,-1.0643842468581417,Low
C1297,2020.0,0.040188029886224365,Medium
C4136,2016.0,-1.4325750057729303,Low
C5750,2020.0,0.040188029886224365,Medium
C2699,2016.0,-1.4325750057729303,Low
C1298,2017.0,-1.0643842468581417,Low
C5157,2020.0,0.040188029886224365,Medium
C2060,2024.0,1.512951065545379,High
C3953,2021.0,0.408378788801013,Medium
C2270,2017.0,-1.0643842468581417,Low
C1133,2019.0,-0.3280027290285643,Low
C2094,2018.0,-0.696193487943353,Low
C5867,2020.0,0.040188029886224365,Medium
C1237,2019.0,-0.3280027290285643,Low
C3202,2023.0,1.1447603066305905,High
C4130,2022.0,0.7765695477158018,Medium
C1837,2016.0,-1.4325750057729303,Low
C3986,2024.0,1.512951065545379,High
C4599,2019.0,-0.3280027290285643,Low
C3157,2020.0,0.040188029886224365,Medium
C2630,2024.0,1.512951065545379,High
C3756,2019.0,-0.3280027290285643,Low
C4073,2019.0,-0.3280027290285643,Low
C1402,2015.0,-1.800765764687719,Low
C2330,2021.0,0.408378788801013,Medium
C1832,2016.0,-1.4325750057729303,Low
C4824,2020.0,0.040188029886224365,Medium
C4982,2015.0,-1.800765764687719,Low
C3203,2016.0,-1.4325750057729303,Low
C5096,2021.0,0.408378788801013,Medium
C3361,2017.0,-1.0643842468581417,Low
C5601,2024.0,1.512951065545379,High
C2931,2022.0,0.7765695477158018,Medium
C2627,2016.0,-1.4325750057729303,Low
C3582,2019.0,-0.3280027290285643,Low
C1272,2023.0,1.1447603066305905,High
C3891,2020.0,0.040188029886224365,Medium
C5102,2015.0,-1.800765764687719,Low
C1263,2024.0,1.512951065545379,High
C5423,2021.0,0.408378788801013,Medium
C5890,2022.0,0.7765695477158018,Medium
C4155,2017.0,-1.0643842468581417,Low
C4173,2021.0,0.408378788801013,Medium
C5381,2021.0,0.408378788801013,Medium
C4298,2023.0,1.1447603066305905,High
C5036,2015.0,-1.800765764687719,Low
C1965,2016.0,-1.4325750057729303,Low
C2539,2021.0,0.408378788801013,Medium
C3167,2023.0,1.1447603066305905,High
C3665,2023.0,1.1447603066305905,High
C3886,2016.0,-1.4325750057729303,Low
C5167,2019.0,-0.3280027290285643,Low
C2918,2024.0,1.512951065545379,High
C2640,2017.0,-1.0643842468581417,Low
C1512,2022.0,0.7765695477158018,Medium
C4946,2022.0,0.7765695477158018,Medium
C5747,2023.0,1.1447603066305905,High
C5918,2024.0,1.512951065545379,High
C3288,2016.0,-1.4325750057729303,Low
C4650,2019.0,-0.3280027290285643,Low
C2242,2017.0,-1.0643842468581417,Low
C4591,2019.0,-0.3280027290285643,Low
C4465,2015.0,-1.800765764687719,Low
C3645,2019.0,-0.3280027290285643,Low
C1658,2020.0,0.040188029886224365,Medium
C5403,2024.0,1.512951065545379,High
C2229,2020.0,0.040188029886224365,Medium
C3745,2016.0,-1.4325750057729303,Low
C1649,2021.0,0.408378788801013,Medium
C5514,2022.0,0.7765695477158018,Medium
C3145,2015.0,-1.800765764687719,Low
C4483,2019.0,-0.3280027290285643,Low
C1859,2019.0,-0.3280027290285643,Low
C3291,2023.0,1.1447603066305905,High
C2995,2022.0,0.7765695477158018,Medium
C5910,2023.0,1.1447603066305905,High
C4265,2017.0,-1.0643842468581417,Low
C4313,2020.0,0.040188029886224365,Medium
C1026,2018.0,-0.696193487943353,Low
C2605,2024.0,1.512951065545379,High
C3287,2016.0,-1.4325750057729303,Low
C2811,2024.0,1.512951065545379,High
C4023,2019.0,-0.3280027290285643,Low
C1697,2022.0,0.7765695477158018,Medium
C3846,2022.0,0.7765695477158018,Medium
C4617,2017.0,-1.0643842468581417,Low
C1687,2017.0,-1.0643842468581417,Low
C5237,2024.0,1.512951065545379,High
C3085,2024.0,1.512951065545379,High
C2690,2016.0,-1.4325750057729303,Low
C1192,2022.0,0.7765695477158018,Medium
C3122,2023.0,1.1447603066305905,High
C3691,2015.0,-1.800765764687719,Low
C2914,2017.0,-1.0643842468581417,Low
C5794,2015.0,-1.800765764687719,Low
C2505,2017.0,-1.0643842468581417,Low
C1949,2021.0,0.408378788801013,Medium
C5874,2017.0,-1.0643842468581417,Low
C1465,2015.0,-1.800765764687719,Low
C2203,2015.0,-1.800765764687719,Low
C4994,2023.0,1.1447603066305905,High
C3267,2022.0,0.7765695477158018,Medium
C3049,2021.0,0.408378788801013,Medium
C4727,2018.0,-0.696193487943353,Low
C2593,2017.0,-1.0643842468581417,Low
C1918,2020.0,0.040188029886224365,Medium
C1346,2020.0,0.040188029886224365,Medium
C2553,2023.0,1.1447603066305905,High
C1006,2016.0,-1.4325750057729303,Low
C3831,2018.0,-0.696193487943353,Low
C4796,2024.0,1.512951065545379,High
C2589,2016.0,-1.4325750057729303,Low
C5180,2021.0,0.408378788801013,Medium
C5169,2018.0,-0.696193487943353,Low
C5830,2021.0,0.408378788801013,Medium
C5882,2017.0,-1.0643842468581417,Low
C1678,2016.0,-1.4325750057729303,Low
C1747,2016.0,-1.4325750057729303,Low
C1775,2020.0,0.040188029886224365,Medium
C5734,2017.0,-1.0643842468581417,Low
C4521,2024.0,1.512951065545379,High
C2873,2016.0,-1.4325750057729303,Low
C5703,2016.0,-1.4325750057729303,Low
C3266,2020.0,0.040188029886224365,Medium
C3836,2023.0,1.1447603066305905,High
C4791,2021.0,0.408378788801013,Medium
C2253,2015.0,-1.800765764687719,Low
C3415,2024.0,1.512951065545379,High
C4241,2020.0,0.040188029886224365,Medium
C1094,2017.0,-1.0643842468581417,Low
C2743,2018.0,-0.696193487943353,Low
C4280,2021.0,0.408378788801013,Medium
C2395,2021.0,0.408378788801013,Medium
C3599,2017.0,-1.0643842468581417,Low
C2586,2020.0,0.040188029886224365,Medium
C1426,2022.0,0.7765695477158018,Medium
C2350,2015.0,-1.800765764687719,Low
C2820,2024.0,1.512951065545379,High
C2340,2019.0,-0.3280027290285643,Low
