ticker,year,year_scaled
C1922,2020.0,0.04126912501781648
C1923,2019.0,-0.3368263054650622
C1924,2018.0,-0.714921735947941
C1925,2016.0,-1.4711125969136982
C1926,2023.0,1.1755554164664526
C1927,2024.0,1.5536508469493313
C1928,2016.0,-1.4711125969136982
C1929,2023.0,1.1755554164664526
C1931,2024.0,1.5536508469493313
C1932,2019.0,-0.3368263054650622
C1934,2021.0,0.4193645555006952
C1940,2016.0,-1.4711125969136982
C1941,2016.0,-1.4711125969136982
C1942,2019.0,-0.3368263054650622
C1943,2021.0,0.4193645555006952
C1944,2018.0,-0.714921735947941
C1946,2020.0,0.04126912501781648
C1947,2024.0,1.5536508469493313
C1949,2021.0,0.4193645555006952
C1950,2020.0,0.04126912501781648
C1951,2021.0,0.4193645555006952
C1952,2020.0,0.04126912501781648
C1954,2018.0,-0.714921735947941
C1956,2022.0,0.7974599859835739
C1957,2019.0,-0.3368263054650622
C1959,2016.0,-1.4711125969136982
C1960,2023.0,1.1755554164664526
C1963,2023.0,1.1755554164664526
C1965,2016.0,-1.4711125969136982
C1967,2023.0,1.1755554164664526
C1969,2022.0,0.7974599859835739
C1971,2021.0,0.4193645555006952
C1972,2017.0,-1.0930171664308197
C1973,2017.0,-1.0930171664308197
C1974,2016.0,-1.4711125969136982
C1975,2016.0,-1.4711125969136982
C1976,2016.0,-1.4711125969136982
C1977,2017.0,-1.0930171664308197
C1978,2015.0,-1.849208027396577
C1979,2017.0,-1.0930171664308197
C1980,2021.0,0.4193645555006952
C1984,2018.0,-0.714921735947941
C1985,2016.0,-1.4711125969136982
C1987,2020.0,0.04126912501781648
C1989,2016.0,-1.4711125969136982
C1990,2024.0,1.5536508469493313
C1992,2023.0,1.1755554164664526
C1993,2021.0,0.4193645555006952
C1994,2021.0,0.4193645555006952
C1995,2018.0,-0.714921735947941
C1996,2020.0,0.04126912501781648
C1998,2015.0,-1.849208027396577
C1999,2019.0,-0.3368263054650622
C2000,2019.0,-0.3368263054650622
C2001,2015.0,-1.849208027396577
C2003,2019.0,-0.3368263054650622
C2004,2016.0,-1.4711125969136982
C2005,2021.0,0.4193645555006952
C2006,2022.0,0.7974599859835739
C2009,2019.0,-0.3368263054650622
C2010,2019.0,-0.3368263054650622
C2012,2018.0,-0.714921735947941
C2014,2017.0,-1.0930171664308197
C2015,2016.0,-1.4711125969136982
C2016,2019.0,-0.3368263054650622
C2018,2023.0,1.1755554164664526
C2019,2021.0,0.4193645555006952
C2020,2019.0,-0.3368263054650622
C2021,2018.0,-0.714921735947941
C2022,2022.0,0.7974599859835739
C2023,2022.0,0.7974599859835739
C2025,2016.0,-1.4711125969136982
C2026,2017.0,-1.0930171664308197
C2029,2017.0,-1.0930171664308197
C2030,2019.0,-0.3368263054650622
C2032,2020.0,0.04126912501781648
C2033,2020.0,0.04126912501781648
C2034,2015.0,-1.849208027396577
C2035,2017.0,-1.0930171664308197
C2037,2019.0,-0.3368263054650622
C2038,2022.0,0.7974599859835739
C2040,2024.0,1.5536508469493313
C2041,2022.0,0.7974599859835739
C2042,2023.0,1.1755554164664526
C2045,2024.0,1.5536508469493313
C2048,2015.0,-1.849208027396577
C2050,2020.0,0.04126912501781648
C2051,2022.0,0.7974599859835739
C2053,2024.0,1.5536508469493313
C2055,2023.0,1.1755554164664526
C2056,2023.0,1.1755554164664526
C2057,2018.0,-0.714921735947941
C2058,2022.0,0.7974599859835739
C2059,2020.0,0.04126912501781648
C2060,2024.0,1.5536508469493313
C2061,2018.0,-0.714921735947941
C2062,2023.0,1.1755554164664526
C2065,2018.0,-0.714921735947941
C2066,2022.0,0.7974599859835739
C2067,2023.0,1.1755554164664526
C2069,2017.0,-1.0930171664308197
C2070,2015.0,-1.849208027396577
C2071,2022.0,0.7974599859835739
C2072,2023.0,1.1755554164664526
C2073,2023.0,1.1755554164664526
C2074,2019.0,-0.3368263054650622
C2076,2024.0,1.5536508469493313
C2078,2019.0,-0.3368263054650622
C2079,2020.0,0.04126912501781648
C2081,2016.0,-1.4711125969136982
C2082,2016.0,-1.4711125969136982
C2083,2021.0,0.4193645555006952
C2085,2017.0,-1.0930171664308197
C2086,2023.0,1.1755554164664526
C2088,2024.0,1.5536508469493313
C2090,2020.0,0.04126912501781648
C2093,2018.0,-0.714921735947941
C2094,2018.0,-0.714921735947941
C2095,2018.0,-0.714921735947941
C2098,2017.0,-1.0930171664308197
C2099,2024.0,1.5536508469493313
C2100,2018.0,-0.714921735947941
C2101,2017.0,-1.0930171664308197
C2102,2023.0,1.1755554164664526
C2103,2021.0,0.4193645555006952
C2105,2018.0,-0.714921735947941
C2106,2017.0,-1.0930171664308197
C2107,2021.0,0.4193645555006952
C2108,2017.0,-1.0930171664308197
C2109,2024.0,1.5536508469493313
C2111,2016.0,-1.4711125969136982
C2112,2019.0,-0.3368263054650622
C2113,2020.0,0.04126912501781648
C2114,2024.0,1.5536508469493313
C2115,2018.0,-0.714921735947941
C2118,2018.0,-0.714921735947941
C2119,2021.0,0.4193645555006952
C2120,2019.0,-0.3368263054650622
C2121,2016.0,-1.4711125969136982
C2124,2018.0,-0.714921735947941
C2125,2020.0,0.04126912501781648
C2127,2017.0,-1.0930171664308197
C2129,2019.0,-0.3368263054650622
C2130,2015.0,-1.849208027396577
C2131,2018.0,-0.714921735947941
C2132,2020.0,0.04126912501781648
C2134,2017.0,-1.0930171664308197
C2136,2021.0,0.4193645555006952
C2139,2019.0,-0.3368263054650622
C2140,2019.0,-0.3368263054650622
C2141,2017.0,-1.0930171664308197
C2142,2019.0,-0.3368263054650622
C2144,2018.0,-0.714921735947941
C2145,2016.0,-1.4711125969136982
C2146,2024.0,1.5536508469493313
C2147,2018.0,-0.714921735947941
C2148,2016.0,-1.4711125969136982
C2149,2021.0,0.4193645555006952
C2150,2019.0,-0.3368263054650622
C2151,2018.0,-0.714921735947941
C2152,2015.0,-1.849208027396577
C2153,2023.0,1.1755554164664526
C2156,2016.0,-1.4711125969136982
C2157,2024.0,1.5536508469493313
C2159,2020.0,0.04126912501781648
C2160,2018.0,-0.714921735947941
C2161,2021.0,0.4193645555006952
C2162,2022.0,0.7974599859835739
C2163,2020.0,0.04126912501781648
C2164,2015.0,-1.849208027396577
C2165,2019.0,-0.3368263054650622
C2166,2020.0,0.04126912501781648
C2167,2015.0,-1.849208027396577
C2170,2023.0,1.1755554164664526
C2173,2024.0,1.5536508469493313
C2176,2019.0,-0.3368263054650622
C2177,2017.0,-1.0930171664308197
C2178,2024.0,1.5536508469493313
C2179,2024.0,1.5536508469493313
C2180,2021.0,0.4193645555006952
C2182,2015.0,-1.849208027396577
C2183,2023.0,1.1755554164664526
C2184,2018.0,-0.714921735947941
C2185,2022.0,0.7974599859835739
C2186,2018.0,-0.714921735947941
C2187,2016.0,-1.4711125969136982
C2190,2021.0,0.4193645555006952
C2191,2020.0,0.04126912501781648
C2192,2024.0,1.5536508469493313
C2194,2022.0,0.7974599859835739
C2197,2022.0,0.7974599859835739
C2198,2019.0,-0.3368263054650622
C2199,2023.0,1.1755554164664526
C2200,2019.0,-0.3368263054650622
C2202,2024.0,1.5536508469493313
C2203,2015.0,-1.849208027396577
C2204,2020.0,0.04126912501781648
C2205,2022.0,0.7974599859835739
C2206,2016.0,-1.4711125969136982
C2207,2016.0,-1.4711125969136982
C2209,2018.0,-0.714921735947941
C2210,2024.0,1.5536508469493313
C2211,2018.0,-0.714921735947941
C2212,2024.0,1.5536508469493313
C2213,2019.0,-0.3368263054650622
C2214,2016.0,-1.4711125969136982
C2215,2020.0,0.04126912501781648
C2216,2019.0,-0.3368263054650622
C2217,2022.0,0.7974599859835739
C2219,2022.0,0.7974599859835739
C2220,2020.0,0.04126912501781648
C2221,2016.0,-1.4711125969136982
C2222,2015.0,-1.849208027396577
C2223,2018.0,-0.714921735947941
C2225,2015.0,-1.849208027396577
C2226,2016.0,-1.4711125969136982
C2227,2015.0,-1.849208027396577
C2229,2020.0,0.04126912501781648
C2230,2016.0,-1.4711125969136982
C2231,2023.0,1.1755554164664526
C2232,2020.0,0.04126912501781648
C2233,2016.0,-1.4711125969136982
C2234,2018.0,-0.714921735947941
C2235,2023.0,1.1755554164664526
C2236,2015.0,-1.849208027396577
C2237,2016.0,-1.4711125969136982
C2241,2022.0,0.7974599859835739
C2242,2017.0,-1.0930171664308197
C2244,2018.0,-0.714921735947941
C2245,2018.0,-0.714921735947941
C2246,2017.0,-1.0930171664308197
C2248,2019.0,-0.3368263054650622
C2249,2024.0,1.5536508469493313
C2251,2020.0,0.04126912501781648
C2252,2023.0,1.1755554164664526
C2253,2015.0,-1.849208027396577
C2254,2020.0,0.04126912501781648
C2255,2015.0,-1.849208027396577
C2256,2019.0,-0.3368263054650622
C2258,2018.0,-0.714921735947941
C2259,2017.0,-1.0930171664308197
C2261,2015.0,-1.849208027396577
C2263,2022.0,0.7974599859835739
C2265,2021.0,0.4193645555006952
C2266,2020.0,0.04126912501781648
C2268,2019.0,-0.3368263054650622
C2270,2017.0,-1.0930171664308197
C2272,2018.0,-0.714921735947941
C2274,2017.0,-1.0930171664308197
C2276,2017.0,-1.0930171664308197
C2277,2017.0,-1.0930171664308197
C2278,2016.0,-1.4711125969136982
C2279,2018.0,-0.714921735947941
C2283,2015.0,-1.849208027396577
C2284,2018.0,-0.714921735947941
C2285,2019.0,-0.3368263054650622
C2287,2015.0,-1.849208027396577
C2288,2018.0,-0.714921735947941
C2289,2019.0,-0.3368263054650622
C2290,2022.0,0.7974599859835739
C2291,2017.0,-1.0930171664308197
C2292,2023.0,1.1755554164664526
C2293,2019.0,-0.3368263054650622
C2298,2021.0,0.4193645555006952
C2299,2017.0,-1.0930171664308197
C2301,2018.0,-0.714921735947941
C2302,2024.0,1.5536508469493313
C2303,2016.0,-1.4711125969136982
C2304,2019.0,-0.3368263054650622
C2305,2016.0,-1.4711125969136982
C2306,2019.0,-0.3368263054650622
C2307,2022.0,0.7974599859835739
C2308,2017.0,-1.0930171664308197
C2309,2022.0,0.7974599859835739
C2310,2020.0,0.04126912501781648
C2311,2019.0,-0.3368263054650622
C2312,2016.0,-1.4711125969136982
C2314,2022.0,0.7974599859835739
C2315,2021.0,0.4193645555006952
C2316,2017.0,-1.0930171664308197
C2317,2021.0,0.4193645555006952
C2318,2021.0,0.4193645555006952
C2319,2022.0,0.7974599859835739
C2320,2021.0,0.4193645555006952
C2322,2021.0,0.4193645555006952
C2323,2021.0,0.4193645555006952
C2324,2021.0,0.4193645555006952
C2325,2019.0,-0.3368263054650622
C2326,2023.0,1.1755554164664526
C2328,2019.0,-0.3368263054650622
C2329,2016.0,-1.4711125969136982
C2330,2021.0,0.4193645555006952
C2334,2018.0,-0.714921735947941
C2335,2020.0,0.04126912501781648
C2337,2021.0,0.4193645555006952
C2338,2020.0,0.04126912501781648
C2339,2016.0,-1.4711125969136982
C2340,2019.0,-0.3368263054650622
C2342,2021.0,0.4193645555006952
C2343,2019.0,-0.3368263054650622
C2344,2016.0,-1.4711125969136982
C2346,2019.0,-0.3368263054650622
C2349,2016.0,-1.4711125969136982
C2350,2015.0,-1.849208027396577
C2352,2016.0,-1.4711125969136982
C2355,2016.0,-1.4711125969136982
C2356,2019.0,-0.3368263054650622
C2357,2023.0,1.1755554164664526
C2359,2022.0,0.7974599859835739
C2361,2023.0,1.1755554164664526
C2362,2021.0,0.4193645555006952
C2364,2021.0,0.4193645555006952
C2365,2017.0,-1.0930171664308197
C2366,2016.0,-1.4711125969136982
C2367,2018.0,-0.714921735947941
C2368,2021.0,0.4193645555006952
C2369,2017.0,-1.0930171664308197
C2370,2020.0,0.04126912501781648
C2371,2017.0,-1.0930171664308197
C2372,2019.0,-0.3368263054650622
C2373,2024.0,1.5536508469493313
C2374,2021.0,0.4193645555006952
C2375,2016.0,-1.4711125969136982
C2376,2020.0,0.04126912501781648
C2378,2017.0,-1.0930171664308197
C2380,2015.0,-1.849208027396577
C2381,2024.0,1.5536508469493313
C2383,2019.0,-0.3368263054650622
C2384,2017.0,-1.0930171664308197
C2386,2020.0,0.04126912501781648
C2388,2022.0,0.7974599859835739
C2390,2023.0,1.1755554164664526
C2392,2021.0,0.4193645555006952
C2393,2020.0,0.04126912501781648
C2395,2021.0,0.4193645555006952
C2397,2019.0,-0.3368263054650622
C2398,2023.0,1.1755554164664526
C2399,2015.0,-1.849208027396577
C2400,2023.0,1.1755554164664526
C2401,2017.0,-1.0930171664308197
C2402,2022.0,0.7974599859835739
C2403,2020.0,0.04126912501781648
C2405,2024.0,1.5536508469493313
C2406,2024.0,1.5536508469493313
C2407,2023.0,1.1755554164664526
C2408,2015.0,-1.849208027396577
C2410,2024.0,1.5536508469493313
C2411,2021.0,0.4193645555006952
C2412,2018.0,-0.714921735947941
C2413,2022.0,0.7974599859835739
C2414,2015.0,-1.849208027396577
C2415,2021.0,0.4193645555006952
C2416,2023.0,1.1755554164664526
C2420,2018.0,-0.714921735947941
C2423,2023.0,1.1755554164664526
C2424,2019.0,-0.3368263054650622
C2426,2022.0,0.7974599859835739
C2427,2020.0,0.04126912501781648
C2428,2019.0,-0.3368263054650622
C2429,2020.0,0.04126912501781648
C2431,2021.0,0.4193645555006952
C2432,2019.0,-0.3368263054650622
C2433,2022.0,0.7974599859835739
C2435,2016.0,-1.4711125969136982
C2436,2019.0,-0.3368263054650622
C2437,2015.0,-1.849208027396577
C2438,2015.0,-1.849208027396577
C2439,2024.0,1.5536508469493313
C2441,2024.0,1.5536508469493313
C2442,2020.0,0.04126912501781648
C2443,2015.0,-1.849208027396577
C2446,2019.0,-0.3368263054650622
C2451,2023.0,1.1755554164664526
C2453,2024.0,1.5536508469493313
C2454,2017.0,-1.0930171664308197
C2457,2019.0,-0.3368263054650622
C2459,2021.0,0.4193645555006952
C2460,2018.0,-0.714921735947941
C2461,2020.0,0.04126912501781648
C2462,2017.0,-1.0930171664308197
C2465,2019.0,-0.3368263054650622
C2466,2017.0,-1.0930171664308197
C2467,2021.0,0.4193645555006952
C2468,2018.0,-0.714921735947941
C2469,2018.0,-0.714921735947941
C2471,2016.0,-1.4711125969136982
C2472,2016.0,-1.4711125969136982
C2473,2023.0,1.1755554164664526
C2474,2021.0,0.4193645555006952
C2475,2024.0,1.5536508469493313
C2476,2018.0,-0.714921735947941
C2478,2020.0,0.04126912501781648
C2481,2016.0,-1.4711125969136982
C2482,2016.0,-1.4711125969136982
C2483,2016.0,-1.4711125969136982
C2484,2018.0,-0.714921735947941
C2485,2024.0,1.5536508469493313
C2486,2016.0,-1.4711125969136982
C2488,2015.0,-1.849208027396577
C2489,2016.0,-1.4711125969136982
C2490,2024.0,1.5536508469493313
C2491,2022.0,0.7974599859835739
C2492,2015.0,-1.849208027396577
C2493,2019.0,-0.3368263054650622
C2494,2015.0,-1.849208027396577
C2495,2016.0,-1.4711125969136982
C2497,2019.0,-0.3368263054650622
C2498,2016.0,-1.4711125969136982
C2499,2019.0,-0.3368263054650622
C2500,2023.0,1.1755554164664526
C2501,2022.0,0.7974599859835739
C2504,2015.0,-1.849208027396577
C2505,2017.0,-1.0930171664308197
C2506,2024.0,1.5536508469493313
C2507,2017.0,-1.0930171664308197
C2508,2024.0,1.5536508469493313
C2509,2021.0,0.4193645555006952
C2511,2019.0,-0.3368263054650622
C2512,2022.0,0.7974599859835739
C2513,2023.0,1.1755554164664526
C2514,2022.0,0.7974599859835739
C2516,2020.0,0.04126912501781648
C2517,2022.0,0.7974599859835739
C2518,2023.0,1.1755554164664526
C2519,2023.0,1.1755554164664526
C2520,2024.0,1.5536508469493313
C2522,2023.0,1.1755554164664526
C2524,2022.0,0.7974599859835739
C2525,2019.0,-0.3368263054650622
C2526,2019.0,-0.3368263054650622
C2528,2024.0,1.5536508469493313
C2529,2016.0,-1.4711125969136982
C2532,2022.0,0.7974599859835739
C2533,2024.0,1.5536508469493313
C2534,2023.0,1.1755554164664526
C2535,2023.0,1.1755554164664526
C2536,2021.0,0.4193645555006952
C2537,2017.0,-1.0930171664308197
C2538,2019.0,-0.3368263054650622
C2539,2021.0,0.4193645555006952
C2540,2019.0,-0.3368263054650622
C2541,2017.0,-1.0930171664308197
C2542,2016.0,-1.4711125969136982
C2543,2021.0,0.4193645555006952
C2544,2019.0,-0.3368263054650622
C2547,2024.0,1.5536508469493313
C2548,2021.0,0.4193645555006952
C2551,2018.0,-0.714921735947941
C2552,2021.0,0.4193645555006952
C2553,2023.0,1.1755554164664526
C2555,2023.0,1.1755554164664526
C2556,2020.0,0.04126912501781648
C2557,2024.0,1.5536508469493313
C2558,2021.0,0.4193645555006952
C2560,2022.0,0.7974599859835739
C2562,2023.0,1.1755554164664526
C2563,2019.0,-0.3368263054650622
C2564,2015.0,-1.849208027396577
C2565,2021.0,0.4193645555006952
C2566,2022.0,0.7974599859835739
C2567,2022.0,0.7974599859835739
C2568,2015.0,-1.849208027396577
C2569,2023.0,1.1755554164664526
C2570,2017.0,-1.0930171664308197
C2571,2022.0,0.7974599859835739
C2572,2019.0,-0.3368263054650622
C2573,2022.0,0.7974599859835739
C2575,2024.0,1.5536508469493313
C2576,2021.0,0.4193645555006952
C2577,2019.0,-0.3368263054650622
C2578,2016.0,-1.4711125969136982
C2579,2018.0,-0.714921735947941
C2582,2021.0,0.4193645555006952
C2583,2023.0,1.1755554164664526
C2584,2019.0,-0.3368263054650622
C2585,2017.0,-1.0930171664308197
C2586,2020.0,0.04126912501781648
C2587,2023.0,1.1755554164664526
C2588,2020.0,0.04126912501781648
C2589,2016.0,-1.4711125969136982
C2590,2019.0,-0.3368263054650622
C2591,2017.0,-1.0930171664308197
C2592,2024.0,1.5536508469493313
C2593,2017.0,-1.0930171664308197
C2594,2019.0,-0.3368263054650622
C2595,2017.0,-1.0930171664308197
C2597,2019.0,-0.3368263054650622
C2600,2018.0,-0.714921735947941
C2601,2022.0,0.7974599859835739
C2603,2017.0,-1.0930171664308197
C2604,2024.0,1.5536508469493313
C2605,2024.0,1.5536508469493313
C2606,2022.0,0.7974599859835739
C2607,2024.0,1.5536508469493313
C2608,2024.0,1.5536508469493313
C2609,2023.0,1.1755554164664526
C2611,2024.0,1.5536508469493313
C2612,2018.0,-0.714921735947941
C2613,2021.0,0.4193645555006952
C2614,2021.0,0.4193645555006952
C2616,2015.0,-1.849208027396577
C2617,2021.0,0.4193645555006952
C2618,2018.0,-0.714921735947941
C2619,2023.0,1.1755554164664526
C2620,2020.0,0.04126912501781648
C2621,2022.0,0.7974599859835739
C2622,2023.0,1.1755554164664526
C2623,2017.0,-1.0930171664308197
C2624,2024.0,1.5536508469493313
C2625,2016.0,-1.4711125969136982
C2626,2015.0,-1.849208027396577
C2627,2016.0,-1.4711125969136982
C2628,2021.0,0.4193645555006952
C2629,2016.0,-1.4711125969136982
C2630,2024.0,1.5536508469493313
C2631,2022.0,0.7974599859835739
C2633,2019.0,-0.3368263054650622
C2635,2019.0,-0.3368263054650622
C2636,2018.0,-0.714921735947941
C2637,2023.0,1.1755554164664526
C2639,2018.0,-0.714921735947941
C2640,2017.0,-1.0930171664308197
C2641,2023.0,1.1755554164664526
C2642,2018.0,-0.714921735947941
C2643,2019.0,-0.3368263054650622
C2647,2017.0,-1.0930171664308197
C2649,2020.0,0.04126912501781648
C2650,2016.0,-1.4711125969136982
C2651,2018.0,-0.714921735947941
C2652,2017.0,-1.0930171664308197
C2654,2015.0,-1.849208027396577
C2655,2020.0,0.04126912501781648
C2656,2016.0,-1.4711125969136982
C2657,2020.0,0.04126912501781648
C2659,2020.0,0.04126912501781648
C2660,2020.0,0.04126912501781648
C2661,2024.0,1.5536508469493313
C2663,2019.0,-0.3368263054650622
C2664,2022.0,0.7974599859835739
C2665,2022.0,0.7974599859835739
C2666,2016.0,-1.4711125969136982
C2667,2015.0,-1.849208027396577
C2669,2017.0,-1.0930171664308197
C2670,2017.0,-1.0930171664308197
C2673,2016.0,-1.4711125969136982
C2675,2023.0,1.1755554164664526
C2676,2022.0,0.7974599859835739
C2677,2024.0,1.5536508469493313
C2678,2021.0,0.4193645555006952
C2680,2022.0,0.7974599859835739
C2681,2016.0,-1.4711125969136982
C2682,2023.0,1.1755554164664526
C2683,2018.0,-0.714921735947941
C2684,2020.0,0.04126912501781648
C2685,2018.0,-0.714921735947941
C2686,2017.0,-1.0930171664308197
C2687,2022.0,0.7974599859835739
C2688,2019.0,-0.3368263054650622
C2689,2019.0,-0.3368263054650622
C2690,2016.0,-1.4711125969136982
C2691,2023.0,1.1755554164664526
C2692,2020.0,0.04126912501781648
C2693,2019.0,-0.3368263054650622
C2694,2020.0,0.04126912501781648
C2695,2023.0,1.1755554164664526
C2696,2017.0,-1.0930171664308197
C2697,2022.0,0.7974599859835739
C2698,2023.0,1.1755554164664526
C2699,2016.0,-1.4711125969136982
C2700,2017.0,-1.0930171664308197
C2702,2015.0,-1.849208027396577
C2703,2020.0,0.04126912501781648
C2705,2021.0,0.4193645555006952
C2706,2016.0,-1.4711125969136982
C2707,2022.0,0.7974599859835739
C2708,2022.0,0.7974599859835739
C2710,2023.0,1.1755554164664526
C2711,2020.0,0.04126912501781648
C2714,2015.0,-1.849208027396577
C2717,2023.0,1.1755554164664526
C2718,2021.0,0.4193645555006952
C2720,2019.0,-0.3368263054650622
C2721,2019.0,-0.3368263054650622
C2722,2018.0,-0.714921735947941
C2723,2015.0,-1.849208027396577
C2724,2015.0,-1.849208027396577
C2725,2022.0,0.7974599859835739
C2726,2022.0,0.7974599859835739
C2727,2023.0,1.1755554164664526
C2728,2018.0,-0.714921735947941
C2732,2022.0,0.7974599859835739
C2733,2016.0,-1.4711125969136982
C2734,2022.0,0.7974599859835739
C2735,2022.0,0.7974599859835739
C2736,2017.0,-1.0930171664308197
C2737,2015.0,-1.849208027396577
C2738,2015.0,-1.849208027396577
C2740,2018.0,-0.714921735947941
C2742,2017.0,-1.0930171664308197
C2743,2018.0,-0.714921735947941
C2744,2023.0,1.1755554164664526
C2745,2015.0,-1.849208027396577
C2746,2024.0,1.5536508469493313
C2748,2021.0,0.4193645555006952
C2749,2017.0,-1.0930171664308197
C2750,2018.0,-0.714921735947941
C2751,2024.0,1.5536508469493313
C2752,2016.0,-1.4711125969136982
C2753,2015.0,-1.849208027396577
C2754,2017.0,-1.0930171664308197
C2755,2016.0,-1.4711125969136982
C2756,2024.0,1.5536508469493313
C2757,2024.0,1.5536508469493313
C2758,2021.0,0.4193645555006952
C2759,2024.0,1.5536508469493313
C2760,2019.0,-0.3368263054650622
C2762,2018.0,-0.714921735947941
C2765,2018.0,-0.714921735947941
C2768,2024.0,1.5536508469493313
C2769,2015.0,-1.849208027396577
C2770,2024.0,1.5536508469493313
C2771,2019.0,-0.3368263054650622
C2772,2019.0,-0.3368263054650622
C2773,2018.0,-0.714921735947941
C2774,2022.0,0.7974599859835739
C2776,2016.0,-1.4711125969136982
C2777,2021.0,0.4193645555006952
C2778,2018.0,-0.714921735947941
C2780,2024.0,1.5536508469493313
C2781,2016.0,-1.4711125969136982
C2782,2015.0,-1.849208027396577
C2783,2016.0,-1.4711125969136982
C2784,2023.0,1.1755554164664526
C2785,2020.0,0.04126912501781648
C2786,2017.0,-1.0930171664308197
C2787,2021.0,0.4193645555006952
C2788,2022.0,0.7974599859835739
C2789,2020.0,0.04126912501781648
C2790,2018.0,-0.714921735947941
C2792,2020.0,0.04126912501781648
C2795,2024.0,1.5536508469493313
C2796,2015.0,-1.849208027396577
C2797,2015.0,-1.849208027396577
C2798,2016.0,-1.4711125969136982
C2799,2021.0,0.4193645555006952
C2800,2022.0,0.7974599859835739
C2801,2019.0,-0.3368263054650622
C2802,2020.0,0.04126912501781648
C2805,2020.0,0.04126912501781648
C2807,2019.0,-0.3368263054650622
C2808,2023.0,1.1755554164664526
C2809,2015.0,-1.849208027396577
C2810,2021.0,0.4193645555006952
C2811,2024.0,1.5536508469493313
C2812,2022.0,0.7974599859835739
C2813,2024.0,1.5536508469493313
C2814,2021.0,0.4193645555006952
C2815,2021.0,0.4193645555006952
C2816,2020.0,0.04126912501781648
C2817,2019.0,-0.3368263054650622
C2818,2015.0,-1.849208027396577
C2820,2024.0,1.5536508469493313
C2821,2023.0,1.1755554164664526
C2823,2019.0,-0.3368263054650622
C2824,2019.0,-0.3368263054650622
C2825,2024.0,1.5536508469493313
C2826,2016.0,-1.4711125969136982
C2827,2017.0,-1.0930171664308197
C2829,2016.0,-1.4711125969136982
C2830,2020.0,0.04126912501781648
C2831,2019.0,-0.3368263054650622
C2835,2016.0,-1.4711125969136982
C2836,2019.0,-0.3368263054650622
C2838,2021.0,0.4193645555006952
C2841,2019.0,-0.3368263054650622
C2842,2016.0,-1.4711125969136982
C2844,2015.0,-1.849208027396577
C2845,2016.0,-1.4711125969136982
C2846,2021.0,0.4193645555006952
C2847,2019.0,-0.3368263054650622
C2848,2020.0,0.04126912501781648
C2849,2024.0,1.5536508469493313
C2851,2020.0,0.04126912501781648
C2853,2021.0,0.4193645555006952
C2856,2015.0,-1.849208027396577
C2857,2019.0,-0.3368263054650622
C2858,2017.0,-1.0930171664308197
C2859,2017.0,-1.0930171664308197
C2861,2018.0,-0.714921735947941
C2862,2015.0,-1.849208027396577
C2863,2020.0,0.04126912501781648
C2865,2016.0,-1.4711125969136982
C2866,2023.0,1.1755554164664526
C2867,2020.0,0.04126912501781648
C2868,2022.0,0.7974599859835739
C2871,2015.0,-1.849208027396577
C2872,2017.0,-1.0930171664308197
C2873,2016.0,-1.4711125969136982
C2874,2021.0,0.4193645555006952
C2877,2024.0,1.5536508469493313
C2878,2015.0,-1.849208027396577
C2879,2017.0,-1.0930171664308197
C2880,2020.0,0.04126912501781648
C2882,2023.0,1.1755554164664526
C2883,2016.0,-1.4711125969136982
C2885,2023.0,1.1755554164664526
C2889,2016.0,-1.4711125969136982
C2892,2018.0,-0.714921735947941
C2896,2024.0,1.5536508469493313
C2897,2023.0,1.1755554164664526
C2898,2022.0,0.7974599859835739
C2899,2016.0,-1.4711125969136982
C2900,2016.0,-1.4711125969136982
C2902,2023.0,1.1755554164664526
C2904,2021.0,0.4193645555006952
C2905,2015.0,-1.849208027396577
C2907,2015.0,-1.849208027396577
C2908,2021.0,0.4193645555006952
C2910,2022.0,0.7974599859835739
C2913,2018.0,-0.714921735947941
C2914,2017.0,-1.0930171664308197
C2915,2020.0,0.04126912501781648
C2916,2021.0,0.4193645555006952
C2917,2023.0,1.1755554164664526
C2918,2024.0,1.5536508469493313
C2919,2024.0,1.5536508469493313
C2921,2022.0,0.7974599859835739
C2922,2020.0,0.04126912501781648
C2923,2019.0,-0.3368263054650622
C2924,2024.0,1.5536508469493313
C2925,2017.0,-1.0930171664308197
C2926,2020.0,0.04126912501781648
C2927,2022.0,0.7974599859835739
C2929,2015.0,-1.849208027396577
C2930,2017.0,-1.0930171664308197
C2931,2022.0,0.7974599859835739
C2933,2018.0,-0.714921735947941
C2934,2024.0,1.5536508469493313
C2936,2020.0,0.04126912501781648
C2938,2017.0,-1.0930171664308197
C2939,2020.0,0.04126912501781648
C2940,2015.0,-1.849208027396577
C2941,2015.0,-1.849208027396577
C2942,2020.0,0.04126912501781648
C2943,2015.0,-1.849208027396577
C2944,2016.0,-1.4711125969136982
C2945,2024.0,1.5536508469493313
C2948,2024.0,1.5536508469493313
C2949,2018.0,-0.714921735947941
C2950,2024.0,1.5536508469493313
C2951,2024.0,1.5536508469493313
C2952,2019.0,-0.3368263054650622
C2953,2017.0,-1.0930171664308197
C2954,2015.0,-1.849208027396577
C2955,2023.0,1.1755554164664526
C2956,2021.0,0.4193645555006952
C2957,2019.0,-0.3368263054650622
C2958,2023.0,1.1755554164664526
C2959,2023.0,1.1755554164664526
C2960,2020.0,0.04126912501781648
C2961,2016.0,-1.4711125969136982
C2962,2023.0,1.1755554164664526
C2963,2023.0,1.1755554164664526
